,train_roc,train_prc,train_precision,train_recall,train_loss,valid_roc,valid_prc,valid_precision,valid_recall,valid_loss
298,[0.9529039129496393],[0.971307390817701],[0.9464442493415277],[0.8222730739893211],0.2948303,[0.9233629714302252],[0.952780789030472],[0.9130434782608695],[0.7995991983967936],0.37169296
299,[0.9527392479568806],[0.9712258696670573],[0.8953574060427414],[0.9267734553775744],0.2794821,[0.9230301758752161],[0.9521599422383364],[0.877906976744186],[0.9078156312625251],0.38264138
300,[0.9549786471731913],[0.9724879124117229],[0.9277301927194861],[0.8812611238240529],0.2751209,[0.9260398052422536],[0.9547969829664682],[0.906054279749478],[0.8697394789579158],0.3586141
301,[0.9543408775370587],[0.9723052486742803],[0.9127105666156202],[0.9092295957284515],0.27322352,[0.925330806016365],[0.9544273052179271],[0.8913480885311871],[0.8877755511022044],0.36630717
302,[0.9541934163495135],[0.9719673616580408],[0.941193101498445],[0.8464276633613018],0.2818062,[0.9243034806074242],[0.9538997790134067],[0.9144736842105263],[0.8356713426853707],0.36495328
303,[0.9522559774286077],[0.9708589780700746],[0.8855145818269462],[0.9341469616069158],0.28463918,[0.9262930192514994],[0.9550832635487944],[0.8641509433962264],[0.9178356713426854],0.38354144
304,[0.9550815348654104],[0.9725597003837627],[0.9122583926754833],[0.9120264429188915],0.27216274,[0.9259168155806198],[0.9549943520939252],[0.89],[0.8917835671342685],0.36563858
305,[0.9538367166738834],[0.9719050877133604],[0.9013664596273292],[0.9224510551741673],0.27604872,[0.9240792053420921],[0.9529265926218854],[0.8821218074656189],[0.8997995991983968],0.37493932
306,[0.9534812458414827],[0.9715435325959025],[0.8985650667986146],[0.9234680905161454],0.27714494,[0.9266547535504223],[0.9556602212525331],[0.8711538461538462],[0.9078156312625251],0.3763246
307,[0.9507698591120066],[0.9698896492657498],[0.8836876044900883],[0.9407576913297737],0.3031051,[0.9218653914326849],[0.9531078838212352],[0.8528864059590316],[0.9178356713426854],0.4087667
308,[0.9533941096852061],[0.9715550178651371],[0.941929974380871],[0.8413424866514111],0.291176,[0.9240864400280706],[0.9525564580534447],[0.918918918918919],[0.8176352705410822],0.37418553
309,[0.9538038730457483],[0.9720144575107971],[0.9159120310478654],[0.9000762776506483],0.2744372,[0.9256636015713738],[0.9543467265056429],[0.8893360160965795],[0.8857715430861723],0.36428785
310,[0.9514009259668874],[0.9705219652202001],[0.9319559228650137],[0.8601576404780066],0.2882803,[0.9239417463085015],[0.9535789131923207],[0.9019189765458422],[0.8476953907815631],0.3745705
311,[0.9550975098273944],[0.9726889384710028],[0.93266358946511],[0.8733790999237223],0.27448714,[0.9245566946166701],[0.9536764339170396],[0.9129511677282378],[0.8617234468937875],0.3654291
312,[0.9542431286437995],[0.9722616331399427],[0.9338296112489661],[0.8611746758199847],0.27957627,[0.9267922125840127],[0.9555501728560595],[0.9152173913043479],[0.843687374749499],0.36312038
313,[0.9523608759552021],[0.970750395987898],[0.9539114614918133],[0.7998982964658022],0.3058032,[0.9267922125840127],[0.955824269015203],[0.9317647058823529],[0.7935871743486974],0.36644375
314,[0.9549494900747449],[0.9726192257084871],[0.9350862777321282],[0.8680396643783371],0.2806056,[0.9270888347091295],[0.9559530205004194],[0.9113924050632911],[0.8657314629258517],0.35586414
315,[0.9544252208678136],[0.9724389651718609],[0.924593658406608],[0.882278159166031],0.27331316,[0.9265462332607453],[0.9554582895627387],[0.9020833333333333],[0.8677354709418837],0.36135322
316,[0.9544224838988024],[0.9723407888358004],[0.9173575129533679],[0.9003305364861429],0.27121362,[0.9261266214739948],[0.9557270115908048],[0.8842315369261478],[0.8877755511022044],0.36796126
317,[0.9544528139839679],[0.9721845514224611],[0.930848190167477],[0.8761759471141622],0.27488604,[0.9259168155806198],[0.954671448520197],[0.9102296450939458],[0.87374749498998],0.35962436
318,[0.9496645704835431],[0.9689086771613785],[0.9011378002528445],[0.9061784897025171],0.28361636,[0.9206210254443906],[0.9506685684238909],[0.87890625],[0.9018036072144289],0.38712567
319,[0.9558148191343849],[0.973106476057875],[0.9161939143888602],[0.9033816425120773],0.26813012,[0.9238621647627385],[0.9531940878189163],[0.8945233265720081],[0.8837675350701403],0.370283
320,[0.955379585205085],[0.9728037105525312],[0.9052605335327848],[0.9232138316806509],0.27417567,[0.9250124798333128],[0.9538287759335473],[0.882703777335984],[0.8897795591182365],0.3663992
321,[0.9536137374842318],[0.9718020733758179],[0.8705855018587361],[0.9527078565980168],0.30285993,[0.9218219833168142],[0.9527013615363089],[0.843351548269581],[0.9278557114228457],0.43195277
322,[0.9523269151968583],[0.970720145762567],[0.8805151442880992],[0.9387236206458175],0.2904637,[0.9250414185772268],[0.9553173684646659],[0.85451197053407],[0.9298597194388778],0.40422615
323,[0.9542637396961495],[0.9722870552794923],[0.9426369863013698],[0.8398169336384439],0.2840259,[0.9266113454345515],[0.9558574450194599],[0.9096916299559471],[0.8276553106212425],0.3634497
324,[0.9547958288145418],[0.9724061312950927],[0.8892374517374517],[0.9369438087973557],0.2783892,[0.9262640805075857],[0.9552794525952588],[0.8600746268656716],[0.9238476953907816],0.3938462
325,[0.9557453336354054],[0.97316732941343],[0.9173106646058733],[0.9054157131960335],0.2736895,[0.9248533167417868],[0.95396785371609],[0.8940936863543788],[0.8797595190380761],0.3648634
326,[0.9541138766786558],[0.9720133607288894],[0.9186016175319593],[0.8952453597762522],0.27366334,[0.9223428807072629],[0.9518512719108363],[0.9039665970772442],[0.8677354709418837],0.3715444
327,[0.9544264497110432],[0.9722811226108259],[0.892553965559059],[0.935672514619883],0.2793531,[0.92554061190974],[0.9547133866190518],[0.8674242424242424],[0.9178356713426854],0.3871792
328,[0.953204309262752],[0.971207079173442],[0.9389355742296919],[0.852275616577676],0.28899732,[0.9243324193513381],[0.9532330099550532],[0.9137931034482759],[0.8496993987975952],0.3695681
329,[0.9545039785475253],[0.972253274876074],[0.8758491449988287],[0.9506737859140605],0.29857937,[0.9266402841784653],[0.9558245950836533],[0.8579335793357934],[0.9318637274549099],0.38858503
330,[0.9550343361140938],[0.9727362350820863],[0.9113763331640427],[0.9125349605898805],0.2702787,[0.9257359484311584],[0.9550478923299024],[0.888],[0.8897795591182365],0.3719502
331,[0.9528477213001431],[0.9714548872114965],[0.9062263675321401],[0.9140605136028477],0.2758142,[0.9248026739399378],[0.9550113572211125],[0.8757396449704142],[0.8897795591182365],0.37842262
332,[0.9536329521238208],[0.9715152980383747],[0.9562926224426535],[0.7843885075006356],0.31527337,[0.9249546023454852],[0.9537464815562053],[0.9251207729468599],[0.7675350701402806],0.3826384
333,[0.9534123189076076],[0.9716873246259297],[0.8548205012418153],[0.9626239511823036],0.3230091,[0.923124226792936],[0.9537782420943147],[0.8286219081272085],[0.9398797595190381],0.45191136
334,[0.953461696062831],[0.9714026788522582],[0.9375699888017918],[0.8515128400711924],0.28700355,[0.9243613580952519],[0.9535620306825403],[0.9170305676855895],[0.8416833667334669],0.36581188
335,[0.9552075471529491],[0.972847116594572],[0.9265762170790104],[0.88558352402746],0.2707207,[0.9277471911331688],[0.956026911478689],[0.9024896265560166],[0.8717434869739479],0.35966516
336,[0.9543743914433188],[0.9722036643618488],[0.9214042441708148],[0.8942283244342741],0.27045563,[0.9273637527763109],[0.9561245493577015],[0.8933601609657947],[0.8897795591182365],0.36595976
337,[0.9551652079180404],[0.9726880233232463],[0.9131767109295199],[0.9092295957284515],0.26905742,[0.9281957416638331],[0.956290289631773],[0.8895582329317269],[0.8877755511022044],0.36407068
338,[0.9548976552330625],[0.9726551444122187],[0.9205558468799161],[0.8927027714213069],0.27143723,[0.9281595682339409],[0.956375334206768],[0.8977505112474438],[0.8797595190380761],0.35795748
339,[0.9562346366668053],[0.9733196399785151],[0.9136085626911316],[0.9115179252479023],0.27011526,[0.9264304782850901],[0.9561290700461921],[0.8897795591182365],[0.8897795591182365],0.36380583
340,[0.9539165914838037],[0.9720582607024886],[0.8863092388702729],[0.9415204678362573],0.2858036,[0.926206203019758],[0.955344139109134],[0.8587360594795539],[0.9258517034068137],0.3985958
341,[0.956432145287699],[0.9735529711070469],[0.9128010139416983],[0.9155860666158149],0.26736078,[0.9270671306511941],[0.9560506875709425],[0.8866799204771372],[0.8937875751503006],0.36743385
342,[0.9541059450541742],[0.9721588178901409],[0.8819757777250059],[0.9443173150266971],0.28722182,[0.9258517034068137],[0.9558425701350888],[0.8611632270168855],[0.9198396793587175],0.40237987
343,[0.9549943987091338],[0.9729323089631792],[0.9210388247639034],[0.8927027714213069],0.27259552,[0.9240213278542644],[0.9543832777890768],[0.8872950819672131],[0.8677354709418837],0.36707443
344,[0.9540939917609412],[0.9719890248949493],[0.9406587166382737],[0.8423595219933893],0.28415698,[0.9225599212866166],[0.9529214561349887],[0.910913140311804],[0.8196392785571143],0.37107784
345,[0.9563738310908062],[0.9735303253355774],[0.9237668161434978],[0.890414441901856],0.268215,[0.9260687439861672],[0.9556052910569581],[0.8991769547325102],[0.875751503006012],0.36129832
346,[0.9552182716029521],[0.9726933772406687],[0.8937880633373935],[0.9328756674294432],0.27495354,[0.9271250081390215],[0.9555840234855868],[0.8638941398865785],[0.9158316633266533],0.38876814
347,[0.9555335257478406],[0.9728094509964896],[0.8938765552573799],[0.9316043732519705],0.27453294,[0.9260253358702966],[0.9546145962904229],[0.8771593090211133],[0.9158316633266533],0.38350803
348,[0.9563882420704981],[0.9735356827312771],[0.9151717068170169],[0.9079583015509789],0.26457486,[0.926271315193564],[0.9555319582408117],[0.8909090909090909],[0.8837675350701403],0.37138283
349,[0.9569064787743026],[0.973750077823702],[0.9027536591416522],[0.9252479023646072],0.26898816,[0.9263291926813917],[0.9552446246171509],[0.8767123287671232],[0.8977955911823647],0.37144834
350,[0.9551297948904253],[0.9725334770951939],[0.9330430048992924],[0.8715992880752607],0.27327588,[0.9244771130709071],[0.9538069701086445],[0.910828025477707],[0.8597194388777555],0.36816466
351,[0.9563570741376759],[0.9733959073521898],[0.9285333333333333],[0.8853292651919654],0.26976863,[0.9246941536502608],[0.9542479583772778],[0.9020833333333333],[0.8677354709418837],0.3629717
352,[0.9556825509176777],[0.9730486592459001],[0.9262208067940552],[0.8873633358759216],0.26921725,[0.9267415697821636],[0.9556601523755724],[0.8957055214723927],[0.8777555110220441],0.36242062
353,[0.9560265153089289],[0.9733875547576636],[0.9076537013801756],[0.9196542079837274],0.26894972,[0.9261627949038872],[0.9550131086166009],[0.8816568047337278],[0.8957915831663327],0.37038416
354,[0.9553402622217394],[0.9728285779826277],[0.9395897724079798],[0.8502415458937198],0.27948564,[0.927110538767065],[0.9557958611267021],[0.9090909090909091],[0.8416833667334669],0.36339593
355,[0.9565736856851381],[0.9736038052813141],[0.9176561693340217],[0.9038901601830663],0.2645468,[0.9252295204126664],[0.9545282159522337],[0.8933601609657947],[0.8897795591182365],0.370265
356,[0.9550943818628104],[0.9727442891494793],[0.9030092016911216],[0.9232138316806509],0.2722545,[0.9238983381926308],[0.9543205381179011],[0.8752436647173489],[0.8997995991983968],0.3842571
