,train_roc,train_prc,train_precision,train_recall,train_loss,valid_roc,valid_prc,valid_precision,valid_recall,valid_loss
149,[0.9423497135901572],[0.9644773311403174],[0.8881757590718341],[0.9148232901093313],0.3069505,[0.9132054723164742],[0.9449657768583012],[0.8715953307392996],[0.8977955911823647],0.38797778
150,[0.9422943039318068],[0.9644023352449543],[0.9301449275362319],[0.8159166031019578],0.32402682,[0.9143413180150917],[0.9464331095546679],[0.8950892857142857],[0.8036072144288577],0.38082463
151,[0.9437283639806835],[0.965338394271245],[0.870754716981132],[0.9387236206458175],0.31795898,[0.9153758781100106],[0.9469999013204179],[0.8443223443223443],[0.9238476953907816],0.39935783
152,[0.94206037686611],[0.9643440982999019],[0.8866666666666667],[0.9130434782608695],0.31171507,[0.9154337555978385],[0.9486981731694843],[0.8522072936660269],[0.8897795591182365],0.38732094
153,[0.9444708087173692],[0.9660242401595447],[0.9176374966133839],[0.8611746758199847],0.30555788,[0.9192898432243549],[0.9507326787870451],[0.8921775898520085],[0.845691382765531],0.36285925
154,[0.9406402809448418],[0.9634063916031186],[0.9353974397142006],[0.7988812611238241],0.33582735,[0.9121564428495982],[0.9450325154495505],[0.9020501138952164],[0.7935871743486974],0.39106232
155,[0.9441737637948824],[0.9657790140022071],[0.8760409231501308],[0.9361810322908721],0.311017,[0.91603423453405],[0.948131075532011],[0.8539325842696629],[0.9138276553106213],0.39594433
156,[0.9437075853588022],[0.9656408035025985],[0.9191115985741706],[0.852275616577676],0.30713052,[0.9177126816810516],[0.9492882128504422],[0.8930817610062893],[0.8537074148296593],0.37059748
157,[0.9437147349921378],[0.9653812845349202],[0.9185385656292286],[0.8629544876684465],0.30444497,[0.9171556108607107],[0.9486310003373168],[0.8877338877338877],[0.8557114228456913],0.36758742
158,[0.9416140833477442],[0.9640337410148805],[0.9163270850312415],[0.8576150521230613],0.31153926,[0.9168155806197233],[0.9488010309785587],[0.8895833333333333],[0.8557114228456913],0.37171367
159,[0.9435230913048394],[0.9654502481756138],[0.8989617624715118],[0.9026188660055937],0.30220732,[0.9140229918320394],[0.9459184585995473],[0.8670634920634921],[0.875751503006012],0.37840742
160,[0.9431066251630453],[0.9650325721053474],[0.9125929861849097],[0.8733790999237223],0.30493233,[0.9142979098992208],[0.946602550207096],[0.8842975206611571],[0.8577154308617234],0.37258595
161,[0.9441573419808149],[0.9657867024941382],[0.8994157988315976],[0.9003305364861429],0.30083457,[0.9182625178154142],[0.9504398386111271],[0.8690476190476191],[0.8777555110220441],0.3728593
162,[0.9443003346475254],[0.9658878240448858],[0.9193460490463216],[0.8578693109585558],0.30336365,[0.9192898432243548],[0.9501497543648536],[0.897489539748954],[0.8597194388777555],0.36269745
163,[0.9440671895729749],[0.9657976900875896],[0.872959545777147],[0.9382151029748284],0.3122889,[0.9149635010092387],[0.947198039261096],[0.8520599250936329],[0.9118236472945892],0.40049922
164,[0.9421198081932118],[0.9644974180099487],[0.9056750453485359],[0.8886346300533944],0.3030954,[0.9118670554104599],[0.9440100605641971],[0.8770161290322581],[0.8717434869739479],0.38547096
165,[0.9441042782959028],[0.9657877955888097],[0.9042853477033616],[0.8960081362827358],0.30197114,[0.9179441916323622],[0.9492508166047445],[0.8785425101214575],[0.8697394789579158],0.369561
166,[0.9434758925535227],[0.9654439349870578],[0.9193281938325991],[0.8489702517162472],0.30877316,[0.9179369569463837],[0.948263356965517],[0.8958333333333334],[0.8617234468937875],0.37104988
167,[0.9452406231441675],[0.966579441393262],[0.914179104477612],[0.8721078057462497],0.29921567,[0.9175679879614825],[0.948622986973658],[0.8872950819672131],[0.8677354709418837],0.36740223
168,[0.9453838392369195],[0.9664992087519906],[0.9012908124525436],[0.9054157131960335],0.29619944,[0.9176837429371377],[0.9493997071856999],[0.8636363636363636],[0.875751503006012],0.37696332
169,[0.9451856603379005],[0.9665141032737944],[0.9118110236220472],[0.8832951945080092],0.29663363,[0.9184650890228109],[0.9502564148738296],[0.8770161290322581],[0.8717434869739479],0.37159646
170,[0.9397332829284183],[0.9622805241324804],[0.9099412079102085],[0.8657513348588863],0.31362706,[0.9144136648748762],[0.944479354294278],[0.8881987577639752],[0.8597194388777555],0.37580496
171,[0.9440498181982298],[0.9656277005496746],[0.8661362040720805],[0.9410119501652683],0.31897527,[0.9162295710554684],[0.9488127929132424],[0.8409506398537477],[0.9218436873747495],0.4092976
172,[0.9455183417140443],[0.9668483051329776],[0.919773095623987],[0.8657513348588863],0.2995474,[0.9197166896970838],[0.9507077528228536],[0.8895833333333333],[0.8557114228456913],0.3620531
173,[0.9436735128874374],[0.9654271597527299],[0.9486940298507462],[0.7757437070938215],0.3365662,[0.9167287643879817],[0.9479328024331992],[0.9254807692307693],[0.7715430861723447],0.38446382
174,[0.945377974303324],[0.9664548868366245],[0.8932934430316629],[0.9110094075769133],0.29784238,[0.9173075392662581],[0.9482015275719142],[0.8708414872798435],[0.8917835671342685],0.37697345
175,[0.9449999374407083],[0.966154025908844],[0.9199457259158752],[0.8619374523264683],0.29819843,[0.9174449982998489],[0.9498674352555104],[0.8914405010438413],[0.8557114228456913],0.3694672
176,[0.945102657563396],[0.9661129008452065],[0.9044684129429892],[0.8954996186117468],0.29677317,[0.9173654167540858],[0.9485750649001723],[0.8821138211382114],[0.8697394789579158],0.37421426
177,[0.9444272406392308],[0.9661794731011614],[0.8993407707910751],[0.9018560894991101],0.2995644,[0.9149200928933678],[0.9469513713444999],[0.8650793650793651],[0.87374749498998],0.37936315
178,[0.9419448656025331],[0.9644702772915656],[0.8791423001949318],[0.9173658784642766],0.31407854,[0.9160631732779638],[0.9492920774353604],[0.8565965583173997],[0.8977955911823647],0.39574412
179,[0.9461061756298491],[0.9672603436503826],[0.9148206751054853],[0.8820239003305365],0.29578847,[0.9178212019707284],[0.9498890309942919],[0.8868312757201646],[0.8637274549098196],0.37082595
180,[0.9453876374796291],[0.9665415914350395],[0.9126290706910246],[0.8764302059496567],0.29515815,[0.9174088248699565],[0.9492716737107733],[0.8757637474541752],[0.8617234468937875],0.3732479
181,[0.9467773474592214],[0.9673522133495784],[0.9262926292629263],[0.8563437579455886],0.2963326,[0.918305925931285],[0.9492493498000831],[0.8930817610062893],[0.8537074148296593],0.36601928
182,[0.9415457708354837],[0.9640008180835368],[0.9135835808803673],[0.8601576404780066],0.3101234,[0.9118236472945893],[0.9442346170282463],[0.8823529411764706],[0.8416833667334669],0.37523133
183,[0.9475668233776923],[0.9680452150269769],[0.9122807017543859],[0.8858377828629544],0.2927329,[0.9205125051547137],[0.9507572846954893],[0.8861788617886179],[0.87374749498998],0.36078003
184,[0.9461513076902796],[0.9669640866629559],[0.9309275444037215],[0.8395626748029494],0.3050946,[0.918465089022811],[0.949122521985929],[0.9049676025917927],[0.8396793587174348],0.37187314
185,[0.946143487778819],[0.9670590503217373],[0.93125],[0.8334604627510807],0.30671972,[0.9189208742394537],[0.9493597347089405],[0.9002169197396963],[0.8316633266533067],0.36802235
186,[0.9454412038731351],[0.9668157382701875],[0.9226108510052328],[0.851767098906687],0.30356455,[0.9179514263183407],[0.9488670564889622],[0.8938428874734607],[0.843687374749499],0.37476644
187,[0.9478106929022463],[0.9681118828090176],[0.9136577708006279],[0.8878718535469108],0.29061455,[0.9195864653494715],[0.9491435564181802],[0.8861788617886179],[0.87374749498998],0.3634436
188,[0.9460048519199223],[0.9670977872539671],[0.8942115768463074],[0.9112636664124079],0.29650018,[0.9176186307633317],[0.9499234767009089],[0.858252427184466],[0.8857715430861723],0.38553947
189,[0.9472577134489519],[0.9677777021611847],[0.9351428571428572],[0.8321891685736079],0.30800253,[0.9189064048674968],[0.9491568074599372],[0.8995633187772926],[0.8256513026052105],0.36838064
190,[0.9463185420825183],[0.9670942952133669],[0.9053984575835475],[0.8954996186117468],0.2927964,[0.9184289155929187],[0.9485983531887248],[0.8792756539235412],[0.875751503006012],0.37431407
191,[0.9473757941120089],[0.9678769591479922],[0.9033324853726787],[0.9028731248410883],0.29061392,[0.9196226387793637],[0.9501749734076489],[0.8693069306930693],[0.8797595190380761],0.37089887
192,[0.9468899541842559],[0.967684732874661],[0.9347386658966215],[0.8230358504958047],0.30832556,[0.9204835664107999],[0.9506833557134254],[0.9088888888888889],[0.8196392785571143],0.36641985
193,[0.9484252262300386],[0.9685457955942448],[0.9008036162732296],[0.9120264429188915],0.290796,[0.9203533420631878],[0.9510596326866451],[0.8735177865612648],[0.8857715430861723],0.36881346
194,[0.9472873173994817],[0.9679756430393867],[0.913225300575013],[0.8883803712178998],0.2893238,[0.9184867930807463],[0.949572176062161],[0.879837067209776],[0.8657314629258517],0.37226182
195,[0.9468863235110776],[0.967693173811546],[0.936411149825784],[0.8199847444698704],0.313819,[0.919514118489687],[0.949730511966981],[0.9070796460176991],[0.8216432865731463],0.36936182
196,[0.9480446758244533],[0.9682867246978912],[0.9183346677341874],[0.8749046529366895],0.2922201,[0.9207367804200459],[0.9518405529878423],[0.8900414937759336],[0.8597194388777555],0.36102438
197,[0.947950781030414],[0.9680730242898035],[0.9251849821869005],[0.8583778286295449],0.29509294,[0.9202954645753602],[0.9497992359901881],[0.8985200845665962],[0.8517034068136272],0.36247697
198,[0.9394904188210523],[0.9628528774300602],[0.9196876742889013],[0.8385456394609713],0.32270163,[0.9069185302011966],[0.941519823331574],[0.8837719298245614],[0.8076152304609219],0.39212292
199,[0.9469669244556336],[0.9676045994890329],[0.8818992528320078],[0.9303330790744978],0.30214995,[0.918197405641608],[0.9499942509905783],[0.8471698113207548],[0.8997995991983968],0.3951148
200,[0.9486860761337643],[0.9688199982537826],[0.9005301691492047],[0.9069412662090007],0.29327714,[0.9181901709556297],[0.9496522262165572],[0.8700787401574803],[0.8857715430861723],0.3732413
201,[0.9463712147718575],[0.9673469762863227],[0.8872345618745423],[0.924230867022629],0.3010589,[0.9198903221605665],[0.950855692280787],[0.8563218390804598],[0.8957915831663327],0.38415784
202,[0.9484739331071368],[0.9685888549583239],[0.8915071183112421],[0.9234680905161454],0.2946149,[0.9204980357827568],[0.9517347622606903],[0.8582375478927203],[0.8977955911823647],0.38301283
203,[0.9477743861704643],[0.9681030893981281],[0.8877551020408163],[0.9290617848970252],0.29740292,[0.9181684668976944],[0.9493693153748304],[0.8656429942418427],[0.9038076152304609],0.3902972
204,[0.9487925386426512],[0.9688170499495465],[0.9141653501843076],[0.8827866768370201],0.28802195,[0.9213589634141929],[0.9508203394300146],[0.8902439024390244],[0.8777555110220441],0.3615647
205,[0.9467039520045115],[0.9673147615738327],[0.8809638554216868],[0.9295703025680142],0.30227727,[0.9175173451596333],[0.948975763665211],[0.8650190114068441],[0.9118236472945892],0.39975932
206,[0.9468223678066312],[0.9675301230111686],[0.8874574623237725],[0.9282990083905416],0.30075577,[0.9171845496046245],[0.9488871321187525],[0.8648648648648649],[0.8977955911823647],0.3929513
207,[0.9491716926354754],[0.969086268795589],[0.912906610703043],[0.8848207475209764],0.28672326,[0.9201290667978556],[0.9511663866082287],[0.8840579710144928],[0.8557114228456913],0.36434817
208,[0.9492176066870521],[0.9692019449236],[0.8812095032397408],[0.9336384439359268],0.29913113,[0.9218581567467063],[0.9515161612526093],[0.8574108818011257],[0.9158316633266533],0.38324073
209,[0.9484066818685746],[0.968754224084097],[0.930052529720763],[0.8553267226036104],0.2966381,[0.9204618623528646],[0.9505332902721826],[0.8893617021276595],[0.8376753507014028],0.3617049
210,[0.9494488526402479],[0.9692818492834268],[0.94597803502523],[0.810322908721078],0.31119284,[0.9213879021581068],[0.9513434204173675],[0.9264367816091954],[0.8076152304609219],0.36779097
211,[0.949288041746709],[0.9692161488810002],[0.8736767819336627],[0.9443173150266971],0.30828035,[0.9211998003226669],[0.9524332714591435],[0.8474264705882353],[0.9238476953907816],0.39612705
212,[0.9488166686551583],[0.9688667601049048],[0.9309961046188091],[0.8507500635647088],0.2937529,[0.9223935235091121],[0.95257957758958],[0.9010752688172043],[0.8396793587174348],0.3576101
213,[0.9468280651706953],[0.9673994718392258],[0.9526984126984127],[0.7630307653190949],0.34259328,[0.9197383937550191],[0.9502781887100886],[0.9292682926829269],[0.7635270541082164],0.38736576
214,[0.9493817131147064],[0.9692359581157755],[0.9114219114219114],[0.8947368421052632],0.28620315,[0.9228854821556471],[0.953030575815316],[0.8821138211382114],[0.8697394789579158],0.35802174
215,[0.9491968280651707],[0.9691969264196747],[0.8881289692232536],[0.9244851258581236],0.2934197,[0.9203388726912308],[0.9516541744426865],[0.861003861003861],[0.8937875751503006],0.38020018
216,[0.9474112071396239],[0.9680520371931467],[0.9123914759273876],[0.881769641495042],0.28969756,[0.9187906498918414],[0.9503065406553954],[0.8809034907597536],[0.8597194388777555],0.37144813
217,[0.9499187734625273],[0.9697302910327269],[0.9133159268929504],[0.889397406559878],0.28382504,[0.9239200422505661],[0.9542314010931333],[0.8808080808080808],[0.87374749498998],0.35906824
218,[0.950721096378398],[0.9700817790996613],[0.9101181304571135],[0.9010933129926265],0.28360492,[0.9218075139448573],[0.952145410181357],[0.8810483870967742],[0.875751503006012],0.3617317
219,[0.9455896146213577],[0.9667558898145745],[0.9385161099615725],[0.8072718026951436],0.31804237,[0.9150069091251094],[0.9469994251611844],[0.9137529137529138],[0.7855711422845691],0.38087335
220,[0.9513832753095903],[0.9706274182485127],[0.9106821106821107],[0.8995677599796593],0.2827778,[0.9229288902715178],[0.9525435874573519],[0.8866396761133604],[0.8777555110220441],0.35840663
221,[0.9514204757455391],[0.970725066596752],[0.9258959849097278],[0.8736333587592169],0.28655726,[0.9227046150061856],[0.9526016283221291],[0.8928571428571429],[0.8517034068136272],0.35364258
222,[0.9459101192782267],[0.9667726343864735],[0.9500471253534402],[0.7688787185354691],0.34434247,[0.9172930698943011],[0.9489998938548957],[0.9238329238329238],[0.7535070140280561],0.3954379
223,[0.9492450880901855],[0.9693654456633509],[0.865077528349919],[0.950419527078566],0.3129752,[0.9221330748138877],[0.9533976107777622],[0.8390596745027125],[0.9298597194388778],0.403525
224,[0.9516091031812741],[0.9707594764088406],[0.9274456521739131],[0.8677854055428426],0.28682885,[0.9237536444730616],[0.9537824280548342],[0.89375],[0.8597194388777555],0.35494494
225,[0.9507966702370148],[0.9702981624498096],[0.8597295438918175],[0.9537248919399949],0.31530845,[0.9219232689205126],[0.951880315960183],[0.8440860215053764],[0.9438877755511023],0.4135662
226,[0.9520448398191681],[0.9709979452525641],[0.9270861463678098],[0.8728705822527333],0.28312922,[0.9233123286283759],[0.9533817075449452],[0.8942917547568711],[0.8476953907815631],0.35557696
227,[0.9500229458544862],[0.969583138937125],[0.9555555555555556],[0.7762522247648106],0.32754686,[0.923775348530997],[0.9528701007329362],[0.941747572815534],[0.7775551102204409],0.37504357
228,[0.949463822185044],[0.9692139708377381],[0.9311012728278916],[0.855580981439105],0.2917575,[0.9215398305636544],[0.9525983046147766],[0.8952991452991453],[0.8396793587174348],0.3582332
229,[0.9518710702152086],[0.97096340593225],[0.8957557706626954],[0.9176201372997712],0.28412852,[0.9237536444730616],[0.9534834756091238],[0.87279843444227],[0.8937875751503006],0.36689076
230,[0.9515898326851744],[0.9706922864216471],[0.9271343121261555],[0.867022629036359],0.2815171,[0.9237030016712124],[0.9538161272758799],[0.897489539748954],[0.8597194388777555],0.3553277
231,[0.9513255196778019],[0.9705292877188592],[0.9182654402102497],[0.8883803712178998],0.2789568,[0.9227407884360779],[0.9525757736246925],[0.888663967611336],[0.8797595190380761],0.36094603
232,[0.9521470013767513],[0.9711397606150025],[0.9193250725019774],[0.886600559369438],0.2794268,[0.9259746930684474],[0.9552998348183879],[0.8964803312629399],[0.8677354709418837],0.3493213
233,[0.9485618512545595],[0.9688161043697537],[0.8886162904808635],[0.9209255021612001],0.29982674,[0.9224152275670475],[0.9529891123579952],[0.8653846153846154],[0.9018036072144289],0.37823105
234,[0.9504088026285626],[0.9700460795759297],[0.935915296740039],[0.8540554284261378],0.29386318,[0.9225020437987889],[0.9525486055553996],[0.8943965517241379],[0.8316633266533067],0.35553753
235,[0.9517200900675061],[0.970865777128461],[0.9153162571876634],[0.890414441901856],0.27957585,[0.9241298481439413],[0.9533291461255372],[0.8810483870967742],[0.875751503006012],0.35675395
236,[0.9495048208637026],[0.9695387405215583],[0.8995983935742972],[0.9112636664124079],0.28708243,[0.9219087995485558],[0.9528866149645182],[0.8601941747572815],[0.8877755511022044],0.37489069
237,[0.9506737859140604],[0.9698689528718593],[0.8840509983160934],[0.9344012204424104],0.29241875,[0.9231676349088069],[0.9517064624619171],[0.8560885608856088],[0.9298597194388778],0.38455206
238,[0.9509541855964381],[0.9704647466160446],[0.9180068547324018],[0.8853292651919654],0.2853143,[0.9244409396410147],[0.9553713491231873],[0.885480572597137],[0.8677354709418837],0.3549494
239,[0.9509882580678026],[0.9702303659044804],[0.9343208496366685],[0.8499872870582252],0.292133,[0.9228493087257548],[0.9515909609810662],[0.9030172413793104],[0.8396793587174348],0.35929605
240,[0.9513492028382258],[0.9706189713546114],[0.9163179916317992],[0.8909229595728452],0.27831236,[0.9217351670850726],[0.9520368795392387],[0.8825910931174089],[0.87374749498998],0.3619244
241,[0.9518265525763927],[0.9709633510306405],[0.943944234679059],[0.8263412153572337],0.2976331,[0.9234136142320744],[0.9530878311713384],[0.918552036199095],[0.8136272545090181],0.35860255
242,[0.9502463160397111],[0.9699310298435158],[0.9058341862845445],[0.9000762776506483],0.28365117,[0.9220390238961678],[0.952461488875174],[0.8725099601593626],[0.8777555110220441],0.37119716
243,[0.9518967083534975],[0.9710541942155462],[0.9423797176606166],[0.8316806509026189],0.2955759,[0.9238621647627384],[0.9533117852815873],[0.9227272727272727],[0.8136272545090181],0.35956442
244,[0.952702717799057],[0.971527177086234],[0.9386485722363584],[0.844139333841851],0.28732643,[0.9277544258191474],[0.9568732312201562],[0.906318082788671],[0.8336673346693386],0.34653267
245,[0.9532386610166689],[0.9719005865406305],[0.9137529137529138],[0.897025171624714],0.27531672,[0.9255261425377832],[0.9542950769667036],[0.8812877263581489],[0.8777555110220441],0.35508478
246,[0.9535920651581835],[0.9720874091209516],[0.9302767227346718],[0.8718535469107551],0.27680668,[0.9261555602179087],[0.9552724824010032],[0.8928571428571429],[0.8517034068136272],0.34946296
247,[0.9530061303637333],[0.9717816683791727],[0.91386445938955],[0.8982964658021866],0.27620065,[0.9256853056293091],[0.9545470294620089],[0.8764940239043825],[0.8817635270541082],0.35641688
248,[0.9537904674832441],[0.972185204387507],[0.9437554081338333],[0.8319349097381133],0.2897258,[0.9265896413766161],[0.9554293508004423],[0.9192825112107623],[0.8216432865731463],0.35087317
249,[0.9526538992089377],[0.9714380083855142],[0.886039196709412],[0.9310958555809814],0.28796744,[0.9260253358702968],[0.9559138720612383],[0.8584905660377359],[0.9118236472945892],0.3746503
250,[0.9496825562799027],[0.9695724547034388],[0.9017018034036068],[0.9026188660055937],0.28539038,[0.9208018925938519],[0.9524870840427442],[0.8695652173913043],[0.8817635270541082],0.37812608
251,[0.9517757790084083],[0.9708913332021383],[0.9226859283039058],[0.8769387236206458],0.27933934,[0.9214530143319128],[0.9516267173481328],[0.8888888888888888],[0.8657314629258517],0.36207873
252,[0.952897433594429],[0.9715380213906869],[0.9205053961568834],[0.8891431477243834],0.2755595,[0.9251644082388604],[0.9536806299449486],[0.8913934426229508],[0.8717434869739479],0.35852355
253,[0.9535535241659843],[0.9719447184464358],[0.9189754312598014],[0.8939740655987796],0.27487165,[0.9272624671726124],[0.9551591499902916],[0.8918367346938776],[0.875751503006012],0.3485424
254,[0.9531248813049152],[0.9716472789212109],[0.9148991205380238],[0.8993135011441648],0.27625793,[0.9266619882364006],[0.9546022874099108],[0.8888888888888888],[0.8817635270541082],0.35640013
255,[0.9537638797842776],[0.9721127536697254],[0.9238348868175765],[0.8820239003305365],0.273642,[0.9273492834043539],[0.9560126083267516],[0.8925619834710744],[0.8657314629258517],0.3480168
256,[0.9523684724406212],[0.9713066371970969],[0.8982289847842355],[0.9155860666158149],0.28241578,[0.9255550812816971],[0.955445486552202],[0.8657587548638133],[0.8917835671342685],0.36676884
257,[0.9522373213541228],[0.9711337695461197],[0.8974295600593178],[0.9232138316806509],0.28105003,[0.9221620135578014],[0.9517085663691456],[0.8618042226487524],[0.8997995991983968],0.3807116
258,[0.9529178770772478],[0.9716574116023677],[0.9027952656761521],[0.9115179252479023],0.27706757,[0.9240213278542645],[0.9531044831443383],[0.8740157480314961],[0.8897795591182365],0.36307442
259,[0.9543797536683203],[0.9726845483157063],[0.9229957805907173],[0.889905924230867],0.27353537,[0.927493977123923],[0.955909744460097],[0.889344262295082],[0.8697394789579158],0.34638956
260,[0.95349118830034],[0.9718619254395928],[0.9418274687854711],[0.8438850750063565],0.28791353,[0.9256925403152876],[0.9540589124185487],[0.9144736842105263],[0.8356713426853707],0.3507233
261,[0.9541235398549609],[0.9724214782992875],[0.9042126379137412],[0.9168573607932876],0.27647597,[0.9254682650499554],[0.9557777589311003],[0.8618677042801557],[0.8877755511022044],0.36386007
262,[0.9533799221315561],[0.9720252092126037],[0.9101582440020418],[0.9066870073735063],0.27429512,[0.9246507455343901],[0.954238777213168],[0.8715415019762845],[0.8837675350701403],0.3616303
263,[0.9527627076912626],[0.9713841555473552],[0.944956772334294],[0.8337147215865751],0.29637972,[0.9274867424379445],[0.9559241245208032],[0.917960088691796],[0.8296593186372746],0.35117364
264,[0.953908659859322],[0.9722483236260535],[0.8953459738980547],[0.9244851258581236],0.27862635,[0.9257721218610506],[0.9551545667774637],[0.8604206500956023],[0.9018036072144289],0.3725518
265,[0.9545848587746333],[0.9727092391447429],[0.9264196214342842],[0.8835494533435037],0.27334696,[0.9268356206998836],[0.9549868416468668],[0.893223819301848],[0.8717434869739479],0.34771436
266,[0.9517177440940677],[0.9707667831448733],[0.8954410307234886],[0.9188914314772438],0.2847039,[0.9260108664983397],[0.9546432746624156],[0.8771929824561403],[0.9018036072144289],0.36356825
267,[0.9533552894104548],[0.9721505599236735],[0.9426299346776484],[0.8438850750063565],0.29147866,[0.9260687439861672],[0.9547657392961009],[0.9139072847682119],[0.8296593186372746],0.3596958
268,[0.9541544285052306],[0.9724651675932882],[0.9241178031308039],[0.88558352402746],0.27178615,[0.9256201934555031],[0.9549628915664474],[0.897489539748954],[0.8597194388777555],0.35632384
269,[0.952716905352707],[0.9717872400015326],[0.9253532391362304],[0.8825324180015256],0.27577162,[0.9265462332607454],[0.9556278722109461],[0.8884297520661157],[0.8617234468937875],0.35334474
270,[0.9546480324879338],[0.9727640222428051],[0.8928571428571429],[0.928044749555047],0.28118426,[0.927081600023151],[0.9559598188724321],[0.8595825426944972],[0.9078156312625251],0.37317133
271,[0.9523250160755037],[0.9711351610523379],[0.929041095890411],[0.8621917111619629],0.28396207,[0.9275952627276214],[0.9559683994355275],[0.9027484143763214],[0.8557114228456913],0.34550345
272,[0.9543671859534729],[0.9726218472764829],[0.8876811594202898],[0.9344012204424104],0.28366774,[0.9259168155806198],[0.9554364834110468],[0.8603773584905661],[0.9138276553106213],0.37947428
273,[0.9542776479672476],[0.9724856188277518],[0.9392249790911625],[0.8565980167810832],0.28488547,[0.9268790288157545],[0.9555447637739378],[0.9069264069264069],[0.8396793587174348],0.3461508
274,[0.9500574651779343],[0.9700095532599987],[0.941944847605225],[0.825069921179761],0.30421433,[0.9211491575208178],[0.9514594827010848],[0.9078651685393259],[0.8096192384769539],0.36512017
275,[0.9538401797775302],[0.9724411330509231],[0.9000751314800901],[0.9138062547673532],0.27863923,[0.9267271004102067],[0.9559643071920081],[0.87109375],[0.8937875751503006],0.36276108
276,[0.9550721509716574],[0.9730613476715649],[0.8852537887899928],[0.935672514619883],0.2828203,[0.9263291926813916],[0.9556230224395613],[0.8539325842696629],[0.9138276553106213],0.38178903
277,[0.9550438875773779],[0.9730429685290574],[0.9076650645079686],[0.9122807017543859],0.2722214,[0.9277833645630611],[0.9567555680698853],[0.8708414872798435],[0.8917835671342685],0.35964614
278,[0.9548625214879997],[0.9729347542225915],[0.9202822791427078],[0.8952453597762522],0.26966545,[0.9270092531633665],[0.9563905372437317],[0.8805668016194332],[0.8717434869739479],0.35376307
279,[0.9550271306242479],[0.9731299792603092],[0.9063291139240506],[0.9102466310704297],0.27061108,[0.9258806421507274],[0.9546495561507933],[0.8762278978388998],[0.8937875751503006],0.3649795
280,[0.9557822547888021],[0.973548247223272],[0.9356258596973865],[0.8647342995169082],0.27319455,[0.9274360996360953],[0.9565884280969126],[0.9044585987261147],[0.8537074148296593],0.34505686
281,[0.95502612520706],[0.9731640994035538],[0.9127086007702182],[0.9038901601830663],0.27055934,[0.9255623159676755],[0.954038713954721],[0.8837675350701403],[0.8837675350701403],0.35788602
282,[0.9546608794853335],[0.9730450896435339],[0.9160186625194401],[0.8985507246376812],0.27025172,[0.9272045896847847],[0.9561416699264611],[0.8823529411764706],[0.8717434869739479],0.35312682
283,[0.9564527004835388],[0.9740107833913307],[0.9233796903699817],[0.8947368421052632],0.26731363,[0.9297150257193086],[0.957648454599799],[0.8877551020408163],[0.8717434869739479],0.34199235
284,[0.9546614939069483],[0.9726574724386509],[0.9569957601453665],[0.8034579201627257],0.30572194,[0.9286298228225404],[0.9568741449412949],[0.933806146572104],[0.7915831663326653],0.3594001
285,[0.9540890763880232],[0.9726019686576548],[0.9502811482687186],[0.8164251207729468],0.29964373,[0.9269803144194525],[0.9555575579091693],[0.9303944315545244],[0.8036072144288577],0.35835683
286,[0.9549832832635574],[0.9731233947440716],[0.8928483656918161],[0.92372234935164],0.27676147,[0.9261627949038872],[0.9556818125818887],[0.8631984585741811],[0.8977955911823647],0.37258193
287,[0.9566525550778706],[0.9741488298890578],[0.927982992293383],[0.8878718535469108],0.26723176,[0.9279931704564364],[0.9562870830222272],[0.8923395445134575],[0.8637274549098196],0.34570193
288,[0.9550868970904121],[0.9730117781095693],[0.9160857216627937],[0.9021103483346046],0.27006716,[0.9282463844656822],[0.9572552556850119],[0.8817635270541082],[0.8817635270541082],0.35073543
289,[0.9553006040993317],[0.9732510030272848],[0.9430917327293318],[0.8469361810322908],0.28160164,[0.9289481490055924],[0.956615334342714],[0.9183222958057395],[0.8336673346693386],0.35062176
290,[0.9547331019533246],[0.9730066218634397],[0.9414261460101867],[0.8459191456903128],0.28147298,[0.9265751720046591],[0.9550451762777559],[0.9100877192982456],[0.8316633266533067],0.3518882
291,[0.9559340169276507],[0.9737991429679054],[0.8982421391433523],[0.9224510551741673],0.2712258,[0.927479507751966],[0.9556338268313251],[0.8653846153846154],[0.9018036072144289],0.36235654
292,[0.953698639380091],[0.9721615239232284],[0.9652008857956343],[0.7757437070938215],0.32926944,[0.9253959181901709],[0.9541490771563761],[0.9336609336609336],[0.7615230460921844],0.3857108
293,[0.9559063120984754],[0.9735327916213343],[0.9069826065036551],[0.9148232901093313],0.2772369,[0.9300622906462744],[0.9579685466868277],[0.8747553816046967],[0.8957915831663327],0.34887093
294,[0.9536847869655034],[0.9723845500356528],[0.9517569982132221],[0.8126112382405288],0.30648232,[0.9264377129710686],[0.9556408010154083],[0.9277389277389277],[0.7975951903807615],0.36357778
295,[0.9555641351155584],[0.9734859373645167],[0.9182194616977226],[0.9021103483346046],0.26905778,[0.928687700310368],[0.9578748619574183],[0.8870967741935484],[0.8817635270541082],0.3517506
296,[0.95717526030251],[0.9744974196184583],[0.930793991416309],[0.882278159166031],0.2677348,[0.9289192102616786],[0.9567274651325375],[0.9033613445378151],[0.8617234468937875],0.34160948
297,[0.9563205439798523],[0.9738832425436984],[0.905310621242485],[0.9188914314772438],0.26790777,[0.9263364273673701],[0.9551056881025466],[0.8713450292397661],[0.8957915831663327],0.36770365
